artist_id,artist_name,pull_ratio,entry_over_total_bv,total bv,quadrant
19439,Imad Habbab,0.052547,0.0,3267.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19465,Yothin Kanokbanpot,0.025079,0.0,11120.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19469,José Elibardo Quintero Gutiérrez,0.052737,0.0,2000.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19471,JOAN PARRAMON,0.030336,0.0,7131.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19473,Ihor Soloviov,0.044288,0.0,7928.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19481,Stefano Martignago,0.037789,0.0,743.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19529,Sumali Piyatissa,0.020534,0.0,17832.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19535,Fabio Camarotta,0.05604,0.0,7153.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19583,Masqali,0.038795,0.0,604.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19627,OneAck,0.041048,0.0,8702.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19643,Isael,0.028286,0.0,7830.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19727,Estelle Séré,0.040254,0.0,8171.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19729,JORGE LOPESINO,0.048489,0.0,296.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19735,Laurent Vauxion,0.024002,0.0,1500.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19739,Elizabeth Förster,0.0295,0.0,6508.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19771,Esther Tenedor,0.044191,0.0,5865.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19775,Eric Winzenried,0.020773,0.0,1024.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19781,Giancarlo Siniscalchi,0.014068,0.0,2004.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19859,Katja Wittmer,0.039243,0.0,2777.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19873,Guillaume Rist,0.044421,0.0,640.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19879,Marc Rayner,0.039396,0.0,72941.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19909,Hannah Berestizhevsky,0.057833,0.0,7302.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19927,María Marcela Chichizola,0.04644,0.0,4000.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19987,Iso Decleer,0.030992,0.0,220.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
19997,Céline Grimaldi,0.029414,0.0,1000.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20007,Helene Mantei,0.046999,0.0,2990.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20015,Laura Pijuan,0.055357,0.0,700.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20021,Germán Fernández Botero,0.040432,0.0,7237.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20047,Bohdan Bohatchuk,0.038207,0.0,6236.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20055,Albert Karoyan,0.035981,0.0,24536.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20085,Hariom Singh,0.031698,0.0,3646.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20133,Anastasia Miasnikova,0.028365,0.0,1608.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20149,Marc Leforestier,0.029393,0.0,5180.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20157,Ulea Wesemeyer,0.039364,0.0,7260.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20167,Massimo Quadrelli,0.041452,0.0,1300.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20173,Michèle Ulmann,0.04193,0.0,2072.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20185,Elena Bissinger,0.029656,0.0,1080.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20201,Gabriela Aleksandra Szuba,0.043112,0.0,5213.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20207,Natalie Demina,0.056123,0.0,387.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20249,Emanuele Convento,0.049737,0.0,310.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20251,Anne Robin,0.048825,0.0,6277.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20269,Claudiu Mladin,0.038264,0.0,3067.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20281,Sun Sohovich,0.038574,0.0,2522.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20289,Gianfranco Combi,0.052561,0.0,37461.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20295,Zaza Kharabadze,0.046559,0.0,19389.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20297,Olena Teliatnyk,0.042887,0.0,8505.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20357,MEZ - de Mézerac,0.045708,0.0,200.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20383,Barbara Piller,0.042571,0.0,10535.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20387,Ivan Gejko,0.049514,0.0,290.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20429,D Pavlovic,0.056446,0.0,52580.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20445,Philipp Heckmann,0.057717,0.0,1017.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20451,Marion Rauter,0.031351,0.0,19477.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20463,Véronique Bourgeois-Noury,0.031171,0.0,650.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20515,Laurence Chiche,0.05388,0.0,15593.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20525,Alastair Brown,0.046394,0.0,2781.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20557,Elisabetta Maistrello,0.040856,0.0,27277.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20571,Martha Holden,0.051,0.0,894.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20581,Anne Damesin,0.045256,0.0,4450.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20603,Valentina Samus,0.032216,0.0,5238.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20623,Ana María González JIMÉNEZ,0.027973,0.0,6228.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20639,Vasily Tryndyk,0.026512,0.0,2460.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20689,Barbara Pastorino,0.038207,0.0,11097.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20693,Krisztina Soós,0.026352,0.0,10585.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20703,Igor Sventitski,0.052992,0.0,3730.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20709,Diane Erasmus,0.055899,0.0,4503.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20743,Jeanfilip,0.038002,0.0,6700.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20781,Karakhan Seferbekov,0.016104,0.0,5673.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20813,Pavlina Spasova,0.044452,0.0,5435.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20817,Nataly Mikhailiuk,0.042099,0.0,1146.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20827,Lori Latham,0.040174,0.0,15725.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20887,Tomaz Gorjanc,0.033449,0.0,6562.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20891,Peter Vigil,0.036069,0.0,4888.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20899,Irène Gärtner,0.054025,0.0,5334.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20909,Adriana del Carmen Madrigal valencia,0.046571,0.0,7218.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20921,Ryan Louder,0.051528,0.0,902.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20941,Lotta Sirén,0.039751,0.0,35410.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20953,Cameron Limbrick,0.024584,0.0,3594.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
20967,Oleg Baulin,0.035465,0.0,1004.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21019,Sol Michiels,0.033319,0.0,4068.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21137,Jonsie Isasmendi,0.05468,0.0,1966.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21145,Michael Grine,0.030817,0.0,297.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21165,K.L. McKenna,0.043464,0.0,10536.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21171,James Grimditch,0.053922,0.0,4800.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21207,Riccardo Matlakas,0.040018,0.0,8160.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21211,Peter Crestani,0.019235,0.0,2556.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21221,TAMHUY,0.044677,0.0,8006.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21245,Shalev Mann,0.011598,0.0,7937.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21301,Hüseyin Sartaş,0.045924,0.0,3616.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21321,Carlo Olper,0.030695,0.0,4550.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21347,Marie Sibaiová,0.046231,0.0,843.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21375,Veljko Martinovic,0.039836,0.0,99049.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21385,Joyce Fournier,0.049416,0.0,1391.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21391,Javier Santana,0.04165,0.0,68151.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21403,Reza Banisadre,0.030006,0.0,1510.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21433,Natalia Kazirelova,0.027721,0.0,400.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21459,Nina Enger,0.02586,0.0,7708.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21469,Monica Sarandrea,0.047686,0.0,3150.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21471,Kim Halley,0.054881,0.0,1680.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21487,Gheorghita Ouatu,0.039912,0.0,4160.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21497,Catherine Pugeat,0.042013,0.0,8719.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21513,Sophie Roy,0.053012,0.0,4764.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21553,ransoo kim,0.041897,0.0,1171.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21557,Damilola Okhoya,0.05055,0.0,4395.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21597,John Pearson,0.052945,0.0,652.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21619,Philippe Meslin,0.037133,0.0,16620.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21653,Jan Bollaert,0.056229,0.0,7906.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21707,Annabella Talignani,0.036986,0.0,7055.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21739,Eugene Ivanov,0.034813,0.0,31921.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21745,"Françoise Souriau ""Franc'Art""",0.033378,0.0,1765.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21757,Albina Urbanek,0.029029,0.0,14957.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21767,Muriel Deumié,0.023586,0.0,12716.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21769,Rebecca Jacob,0.0431,0.0,3209.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21785,Artsrun Asatryan,0.049321,0.0,5971.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21799,Anna Valls,0.051162,0.0,2960.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21801,Tullio Mesi,0.037174,0.0,2453.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21811,Teo Soos,0.035411,0.0,1330.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21819,Marija Nikolic,0.057361,0.0,2626.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21823,David Martsolf,0.026342,0.0,8351.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21845,Derek Rutt,0.042097,0.0,1826.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21851,Sabine Kay,0.027317,0.0,5439.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21857,Monica Cattaneo,0.036286,0.0,10141.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21869,KÁLMÁN NAGY,0.048061,0.0,430.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21885,Laura Beatrice Gerlini,0.052547,0.0,1953.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21893,Frank DePietro,0.026344,0.0,8614.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21901,Cecilia Andonaegui,0.04779,0.0,8745.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
21969,Hanneke Pereboom,0.030351,0.0,50162.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22009,Diana Höding,0.05701,0.0,1929.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22019,Katya Kebal,0.017275,0.0,458.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22021,Enrica Toffoli,0.026115,0.0,19159.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22047,Deepali s,0.02976,0.0,1048.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22083,Donatien Quartieri,0.05258,0.0,5391.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22097,Evgeny Potapkin,0.049552,0.0,1426.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22101,Guido Pierandrei,0.050382,0.0,1645.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22115,DAESUN CHOI,0.025203,0.0,36161.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22131,Guela Patiachvili,0.051705,0.0,6754.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22153,Néstor Neyret,0.04106,0.0,8924.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22165,Marie Ferrand,0.023799,0.0,16738.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22181,Karine Chauveau,0.035108,0.0,290.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22237,Tullio Petteni,0.019261,0.0,2830.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22247,Maryda Geraci,0.030279,0.0,643.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22263,Karina Yacoubian,0.049494,0.0,5125.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22303,Stefano Di Loreto,0.030819,0.0,1290.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22355,Juan Varela,0.020535,0.0,49705.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22367,Héctor Chiviló,0.046481,0.0,11834.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22437,Laurelle Bessé,0.04817,0.0,22392.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22497,Nathalie Cubéro,0.052352,0.0,11688.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22529,Kyrylo Bondarenko,0.017363,0.0,5340.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22531,Arthur Margossian,0.047204,0.0,34218.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22547,Linde Pauschenwein,0.0521,0.0,2108.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22551,Anukta Mukherjee Ghosh,0.04246,0.0,15304.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22561,Kristýna Dostálová,0.041336,0.0,8292.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22635,Kirill Kornilov,0.054977,0.0,3060.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22637,Volodymyr Tarabanov,0.036895,0.0,6983.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22709,Jean-Luc Lopez,0.039259,0.0,14919.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22793,Charlie Robinson,0.034568,0.0,2052.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22799,Anne-Marie Torrisi,0.037883,0.0,128804.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22845,Aleksandr Breskin,0.027795,0.0,9010.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22851,Christina Doelling,0.047575,0.0,5372.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22889,Patrizia Novello,0.043935,0.0,2707.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22939,Elena Ivaniuk,0.048927,0.0,32416.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22953,Dennis Esteves,0.046341,0.0,7386.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
22975,Heidrun Eskens,0.041936,0.0,5806.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23021,Gisela Hammer,0.034457,0.0,3440.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23027,Mr Mindwash,0.041555,0.0,18114.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23051,Sabrina VIOLA,0.053077,0.0,17555.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23053,JARU,0.039857,0.0,7815.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23063,Artem Ogurtsov,0.04306,0.0,261.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23083,Amy Diener,0.05562,0.0,974.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23121,Kaweh Agah,0.031179,0.0,5531.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23133,Vafa Majidli,0.019239,0.0,13368.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23145,Jørgen Thomsen,0.03864,0.0,1433.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23165,Lana Korolievskaia,0.0198,0.0,7885.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23167,Antonio Presti,0.02845,0.0,34483.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23207,Marisa Milan,0.041988,0.0,26176.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23211,Lee Thomason,0.053294,0.0,19216.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23237,Krister Björklund,0.042961,0.0,5465.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23251,juan angel saiz manrique,0.029779,0.0,2800.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23263,Giuseppe Laudani,0.050402,0.0,680.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23265,Felix Gonzalez,0.034549,0.0,37558.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23307,Jeon Eunsoon,0.027647,0.0,1105.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23325,Holger Zimmermann,0.034024,0.0,280.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23337,Ruslan Pushkash,0.047155,0.0,6087.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23357,Rossana Borzelli,0.027537,0.0,28258.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23389,Elena Mosurak,0.028221,0.0,18520.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23407,Sarah Peguero,0.053512,0.0,4843.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23413,Jérôme GÉO Labrunerie,0.028878,0.0,6524.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23431,Mayumi Yamakawa,0.035839,0.0,13401.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23433,Jorge Bernard,0.032042,0.0,3200.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23435,Giuseppe Zumbolo,0.023399,0.0,6463.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23457,Ben Rikken,0.036672,0.0,4150.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23465,Martín Grandval,0.040563,0.0,148.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23489,Denise Dalzell,0.026921,0.0,1717.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23495,Ararat Aleksanyan,0.050836,0.0,4662.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23511,Marco Bigliazzi,0.041481,0.0,343.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23515,Arnaud Feuga,0.025873,0.0,12886.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23551,Charles Wallis,0.029212,0.0,13023.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23555,Florence Tedeschi,0.043488,0.0,2877.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23563,Emilio Marrazzo,0.031061,0.0,1064.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23579,Mansur Boybekov,0.054138,0.0,3594.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23583,Mariana Homem de Mello,0.036531,0.0,11007.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23597,Yahel Yan,0.042419,0.0,2618.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23621,Helga Reichle,0.029129,0.0,3140.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23651,Alessandra Marzatico,0.036459,0.0,2016.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23671,Angela Dierks,0.042886,0.0,4257.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23693,Csendes Csaba,0.027318,0.0,1000.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23713,Wendy van Putten,0.036739,0.0,16603.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23719,AL HANI RAMIREZ BETTEZ,0.05297,0.0,1270.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23721,Antonio Mele,0.044785,0.0,5434.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23727,Simona Marziani,0.035921,0.0,7278.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23739,Ramón Juan,0.049689,0.0,1696.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23745,Willi Lemke,0.030639,0.0,2409.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23841,Sn Cosy,0.034738,0.0,450.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23847,Tim Madeira,0.032422,0.0,16590.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23883,Irene Nelson,0.053888,0.0,5202.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23929,Marcel Baugier,0.056883,0.0,2340.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23957,Daniela Hadjieva,0.051068,0.0,1351.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23987,Laurence Forbin,0.028304,0.0,6491.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
23995,Alberto La Tassa,0.037237,0.0,14940.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24009,Roula Chreim,0.041298,0.0,4643.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24019,Sasha Robinson,0.035845,0.0,2937.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24071,Patrizia Simonetti,0.041385,0.0,10781.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24137,Noh chaeyoung,0.022528,0.0,1050.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24197,Danil Danilovskii,0.032678,0.0,12662.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24229,Yossef Ben-Sason,0.041938,0.0,14897.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24255,Bruno Aimetti,0.043911,0.0,15983.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24273,Lifrancis Rojas,0.057754,0.0,2294.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24297,Manuel Doblas,0.053754,0.0,1490.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24299,Anne Cherubim,0.03968,0.0,341.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24355,Editha Tarantino,0.040818,0.0,20406.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24423,Purnendu Mandal,0.050885,0.0,1683.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24479,X Harkrader,0.040341,0.0,900.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24497,Sveta Osborne,0.017957,0.0,7398.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24515,Yoan BEUGIN,0.047108,0.0,13510.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24533,Michele Krauss,0.035366,0.0,57216.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24545,Rasty Stone,0.048224,0.0,8483.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24547,Jose Luis Alguacil,0.044708,0.0,20463.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24555,Szilard Szilagyi Silaro,0.054548,0.0,4029.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24595,Winnie KS Hui,0.056213,0.0,1421.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24605,Alexis Pandellé,0.031427,0.0,1831.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24617,Andrea Pallang,0.016966,0.0,112102.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24623,Kenichi Miura,0.051502,0.0,476.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24635,Gabrielle Hollensett,0.045961,0.0,3090.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24641,Raquel Reis,0.042315,0.0,1807.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24647,Nicole Grenot,0.034315,0.0,2480.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24675,Claude Lépine,0.035366,0.0,5878.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24693,Julia Utiasheva,0.029241,0.0,823.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24695,Gabriele Esau,0.052753,0.0,8241.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24697,Anna Martinazzi,0.018604,0.0,1580.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24703,Richard Kattman,0.029724,0.0,37768.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24715,Catherine Hoang,0.046712,0.0,300.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24805,pierre lamblin,0.056927,0.0,2800.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24819,martha escondeur,0.045014,0.0,13850.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24841,Anastasia Zhudova-Sharma,0.027671,0.0,1762.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24903,Dmitrieva Daria,0.033182,0.0,6408.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
24923,Felix zilinskas,0.048603,0.0,5094.0,"Demand-driven (Low Pull, Low/Zero Entry BV)"
